שם חברה,תקנה תקציבית,תיאור תקנה תקציבית,הזמנת רכש,מטרת התקשרות,תאריך יצירת ההזמנה,סיום תקופת תוקף,קוד ספק,שם הספק,"ערך ההזמנה כולל מע""מ",מטבע,"ביצוע חשבוניות במטבע מקומי כולל מע""מ והצ",אופן רכישה,סיבת פטור,"מס' פנייה במנו""ף/מנור""",הזמנה רגישה
רשות האכיפה והגבייה,08550112,הוצאות מחשוב,4501144780,רכישת מחשבים ניידים מדגם HP,12-16-15,,0040321702,"תים נטקום בע""מ",33377.68,ILS,0,תקנה 14ב - מכרז מרכזי,,553417,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501145863,כיבוד מסלול מקוצר,12-17-15,,0040235801,"איי 2 זי מזון בע""מ",744,ILS,0,פטור ממכרז,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501146360,דמי רישום לקבוצת ספורט מחוזיאדה 2016,12-20-15,,0040000536,הפועל _ המחלקה לספורט במקומות העבוד,5600,ILS,5600,פטור ממכרז,תקנה 3(29) - ספק יחיד,572050,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501146794,הסעות להפקדת כספים ינואר 2016,12-20-15,,0040019553,"אמנון מסילות בע""מ",26928.61,ILS,0,תקנה 14ב - מכרז מרכזי,,537423,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501146386,כנס ממשלתי בנושא חרום,12-20-15,,0010000041,משרד הבטחון,200,ILS,200,אחר,,משרד ממשלתי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501147002,מברקים לשנת 2016,12-20-15,,0040412859,"חברת דואר ישראל בע""מ-מברקים",1755,ILS,0,פטור ממכרז,תקנה 3(29) - ספק יחיד,572054,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501147849,הסעות להפקדת כספים מחוז דרום 2016,12-21-15,,0040188246,"הסעות מוני סיטון בע""מ",9999.6,ILS,0,תקנה 14ב - מכרז מרכזי,,537423,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501147508,העתקת מתקן מים תמי 4,12-21-15,,0040386641,"שטראוס מים בע""מ",234,ILS,0,תקנה 14ב - מכרז מרכזי,,535400,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501147272,כנס משאבי אנוש 22/12/15,12-21-15,,0040004389,"איוש פיתוח כישורי אנוש בע""מ",1006.2,ILS,1006.2,פטור ממכרז,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148230,ארוחת סיכום שנה חטיבת הרשמים,12-22-15,,0041071193,"מצפה ענבה בע""מ",348,ILS,0,פטור ממכרז,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148485,"דמי ניהול ראשל""צ",12-22-15,12-31-16,0040003258,"אלי רוני ואבי יוזמה ופתוח בע""מ",456412.32,ILS,117130.51,תקנה 1ב - מכרז פומבי רגיל,,99,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148117,הסעות להפקדת כספים מחוז דרום 2016,12-22-15,,0040011930,"המוביל הדרומי צביקה (1990) בע""מ",1170,ILS,0,תקנה 14ב - מכרז מרכזי,,537423,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148047,העסקת אנשים עם מוגבלות 2016,12-22-15,,0040003734,חב המשקם לתעסוקת קשישים ובעלי כושר,100993.52,ILS,0,תקנה 14ב - מכרז מרכזי,,511094,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148055,העסקת אנשים עם מוגבלות 2016,12-22-15,,0040003734,חב המשקם לתעסוקת קשישים ובעלי כושר,107947.71,ILS,0,תקנה 14ב - מכרז מרכזי,,511094,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148381,העסקת אנשים עם מוגבלות 2016,12-22-15,,0040019093,"אגודה לבריאות הציבור (ע""ר)",98798.48,ILS,0,תקנה 14ב - מכרז מרכזי,,511094,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148469,חניות חדרה 2016,12-22-15,06-30-16,0040576163,"אוריאל - חן השקעות בע""מ",33345,ILS,16921.84,תקנה 1ב - מכרז פומבי רגיל,,99,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148394,"רדיאטורים הוצל""פ ירושלים",12-22-15,01-22-16,0040001606,"אלקטרה מוצרי צריכה (1951) בע""מ",937.99,ILS,0,פטור ממכרז,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148395,"ריהוט רשמים הוצל""פ רמלה",12-22-15,,0040003692,"טופ-ליין יבוא ושיווק רהיטים בע""מ",8823.76,ILS,0,תקנה 14ב - מכרז מרכזי,,537946,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148444,תחזוקת שטחים חיצוניים אשדוד 2016,12-22-15,12-31-16,0040577055,"אדמת הצבי השקעות בע""מ",200378.88,ILS,50235.72,תקנה 1ב - מכרז פומבי רגיל,,99,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501148452,תחזוקת שטחים חיצוניים ופנימייים חדרה 2016,12-22-15,12-31-16,0040576163,"אוריאל - חן השקעות בע""מ",265161.40000000002,ILS,67281.740000000005,תקנה 1ב - מכרז פומבי רגיל,,99,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501149606,"חניות ראשל""צ 2016",12-23-15,,0040003258,"אלי רוני ואבי יוזמה ופתוח בע""מ",26325,ILS,13524.03,תקנה 1ב - מכרז פומבי רגיל,,99,לא
רשות האכיפה והגבייה,08550111,פעולות,4501149884,עמלות דואר ישראל 2016,12-23-15,,0040189595,"חברת דואר ישראל בע""מ-עמלות",877500,ILS,0,פטור ממכרז,תקנה 3(6) - התקשרות עם תאגיד על פי החלטת הממשלה,572054,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501150464,אספקת מדים ייצוגיים מכרז 16/13,12-24-15,01-31-17,0040012158,"יונידרס - תדמית בע""מ",297457.28999999998,ILS,0,תקנה 1ב - מכרז פומבי רגיל,,545247,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501150678,"פודיום עבור הוצל""פ תל אביב",12-24-15,,0040003692,"טופ-ליין יבוא ושיווק רהיטים בע""מ",638.97,ILS,0,תקנה 14ב - מכרז מרכזי,,537946,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152168,סיור בנמל אשדוד קורס עתודה ניהולית,12-27-15,,0040188246,"הסעות מוני סיטון בע""מ",700.01,ILS,0,פטור ממכרז,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501151665,ציוד משרדי מטה 2015,12-27-15,,0040001337,"גרפיטי - שיווק ציוד משרדי ונייר בע""",728.31,ILS,0,תקנה 14ב - מכרז מרכזי,,529619,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152175,שירותי מסוף 2016,12-27-15,01-31-17,0040011815,מסוף העברת מסמכי מחשבים בעמ,251550,ILS,0,פטור ממכרז,תקנה 3ג - מימוש זכות ברירה,563480,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152053,שירותי שליחויות - רשות האכיפה והגבייה,12-27-15,06-30-16,0040187510,"חברת דואר ישראל בע""מ-שליחויות",175500,ILS,0,פטור ממכרז,תקנה 3ג - מימוש זכות ברירה,563501,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501151642,"תוספת צו הצמדה ראשל""צ",12-27-15,06-30-16,0040003258,"אלי רוני ואבי יוזמה ופתוח בע""מ",106126.02,ILS,106126.02,תקנה 1ב - מכרז פומבי רגיל,,99,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152872,דלק לרכבי הרשות 2016,12-28-15,08-18-16,0040003711,"פזומט מקבוצת פז בע""מ",503100,ILS,0,תקנה 14ב - מכרז מרכזי,,511806,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152260,השתלמות פרקליטים 2016,12-28-15,,0010000029,משרד המשפטים,26000,ILS,0,אחר,,משרד ממשלתי,לא
רשות האכיפה והגבייה,08550112,הוצאות מחשוב,4501153014,"מערכת ניהול תורים חיפה-רמלה-ק""ש",12-28-15,,0040510075,"קולפלו תוכנה בע""מ",148379.4,ILS,105592.5,תקנה 1ב - מכרז פומבי רגיל,,9999,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152510,"נסיעות בכביש מנהרות הכרמל למנכ""ל 2016",12-28-15,12-31-16,0040333585,"קבוצת כרמלטון בע""מ",1170,ILS,0,תקנה 14ב - מכרז מרכזי,,07,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152765,נסיעות כביש 6 לשנת 2016,12-28-15,12-31-16,0040003724,"דרך ארץ הייווייז (1997) בע""מ",5850,ILS,0,תקנה 14ב - מכרז מרכזי,,98,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152891,רחיצות רכבים 2016,12-28-15,,0040003711,"פזומט מקבוצת פז בע""מ",14549.18,ILS,0,תקנה 14ב - מכרז מרכזי,,511806,לא
רשות האכיפה והגבייה,08550112,הוצאות מחשוב,4501152852,רישוי לתוכנת וירטואליזציה 2016,12-28-15,12-31-16,0040001247,"הראל טכנולוגיות מידע בע""מ",1352997.28,ILS,365335.21,תקנה 1ב - מכרז פומבי רגיל,,9999,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152753,שירותי גריסה ומיחזור 2016,12-28-15,03-09-16,0040003698,"ק.מ.מ. מפעלי מיחזור בע""מ",11700,ILS,0,תקנה 14ב - מכרז מרכזי,,537957,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501152252,תכנית העשרה ופיתוח במדיה חברתית לעובדי מדינה בכירי,12-28-15,,0010000025,משרד האוצר,3500,ILS,0,אחר,,משרד ממשלתי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501153889,ארוחת צהריים עתודה ניהולית,12-29-15,,0040009342,ל. אשל שירותי מזון (1989) ירושלים ב,1169.95,ILS,0,פטור ממכרז,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501153277,חפיפה למנהל הרשות הנכנס,12-29-15,04-30-16,0040538969,מדיוני דוד,38380.68,ILS,0,אחר,,"ע""פ סעיף 5א'2 לתח""מ",לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154002,מארז שוקולד לעובדים מאושפזים ופצועים,12-29-15,,0040001528,"זר. פור. יו (2000) בע""מ",4997.96,ILS,0,פטור ממכרז,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501153827,מנוי לעיתון מקור ראשון 2016,12-29-15,,0041059088,עיתון מקור ראשון שותפות מוגבלת,926.64,ILS,0,תקנה 14ב - מכרז מרכזי,,?,לא
רשות האכיפה והגבייה,08550112,הוצאות מחשוב,4501153353,שעות פיתוח מערכת זימון תורים - בנק שעות,12-29-15,,0040510075,"קולפלו תוכנה בע""מ",73593,ILS,0,פטור ממכרז,תקנה 3ג - מימוש זכות ברירה,557444,לא
רשות האכיפה והגבייה,08550112,הוצאות מחשוב,4501153116,תחזוקת סיטריקס 2015,12-29-15,12-31-16,0040004336,"טלדור תקשורת בע""מ",142560.39000000001,ILS,0,תקנה 1ב - מכרז פומבי רגיל,,9999,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154769, מים  מינהלת גביה  2016,12-30-15,12-31-16,0041060835,נכסי יהונתן ויונה ירושלים,4680,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154766, מים לשכת הוצאה לפועל טבריה  2016,12-30-15,12-31-16,0020000551,"מי רקת טבריה בע""מ",1755,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154765," מים לשכת הוצאה לפועל מג""ק  2016",12-30-15,12-31-16,0040015933,"מיקדן - טק ניהול בע""מ",10530,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154764, מים לשכת הוצאה לפועל נצרת  2016,12-30-15,12-31-16,0020000501,"מי נעם תאגיד מים וביוב אזורי בע""מ",7020,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154756, מים לשכת הוצאה לפועל קריות 2016,12-30-15,12-31-16,0020000747,"מי קרית ביאליק בע""מ",7020,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154759, מים לשכת הוצאה לפועל קרית שמונה  2016,12-30-15,12-31-16,0020000543,"התנור - תאגיד מים וביוב בע""מ",6435,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154760," מים לשכת הוצאה לפועל ראשל""צ  2016",12-30-15,12-31-16,0020000783,"מניב ראשון בע""מ",11700,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154763, מים לשכת הוצאה לפועל רחובות  2016,12-30-15,12-31-16,0020000248,עירית רחובות,1500,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154740, צריכת מים כפר סבא 2016,12-30-15,12-31-16,0020000779,מפעל המים כפר סבא אגודה חקלאית שיתו,14040,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154752, צריכת מים לשכת פתח תקווה 2016,12-30-15,12-31-16,0040819382,"עוגן נדל""ן מניב בע""מ",6435,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154755, צריכת מים לשכת צפת 2016,12-30-15,12-31-16,0020000556,פלג הגליל החברה האזורית למים וביוב,7020,ILS,0,פטור ממכרז,תקנה 3(16) - רשות מקומית,תאגיד מקומי,לא
רשות האכיפה והגבייה,08550112,הוצאות מחשוב,4501154280,אבטחת קווי אינטרנט,12-30-15,,0040401962,"012 סמייל טלקום בע""מ",3802.5,ILS,0,פטור ממכרז,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",9999,לא
רשות האכיפה והגבייה,08550110,הוצאות תפעול,4501154455,ביקורת דוחות כספיים 2015,12-30-15,12-31-16,0040006138,כספי את כספי רואי חשבון,99508.5,ILS,0,תקנה 1ב - מכרז פומבי רגיל,,ממ42015,לא
