budget_code,publication_id,reason,description,volume
20241245,552629,3(4)(ב)(3),"ועדת הרכישות המשרדית ממליצה לוועדת הפטור בחשכ""ל לאשר התקשרות עם המתנ""סים, כזרוע ביצוע של המשרד, לניהול ולהפעלת המתנ""סים בכל רחבי הארץ, בפטור ממכרז, לתקופה של 3 חודשים נוספים, עד סיום הכנת הסכם המסגרת, לתקופה אפריל - יוני 2014 בעלות כוללת של 25,103,583 ש""ח, כמפורט בתכנית העבודה המצ""ב.",77319670
20211142,552613,3ג,הרחבת התקשרות עם חברת מקום אשר זכתה בתיחום ליום השתלמויות ארצי בכל המקצועות של מנהלי החינוך הדתי וסגניהם בתאריך 2.7.14 בבנייני האומה ירושלים בהשתתפות שר החינוך והנהלת המשרד.,137942
20210349,552484,3(22),התקשרות עם מומחה רפואי לצורך קבלת חוות דעת רפואית במסגרת טיפול בתביעה שהוגשה נגד המשרד.,4720
20210349,552483,3(22),התקשרות עם מומחה רפואי לצורך קבלת חוות דעת רפואית במסגרת טיפול בתביעה שהוגשה נגד המשרד.,2360
111111,552421,3ג,מאשרים התקשרות לשנה שנייה במסגרת המכרז עם 10 ספקים שזכו במכרז,0.1
20261130,552288,3(22),אישור התקשרות עם מומחה רפואי לצורך מתן חוות דעת רפואית עבור טיפול בתביעה שהוגשה נגד המשרד.,23600
20271143,552286,3(29),מאשרים התקשרות עם בנק הדואר כספק יחיד לפי תקנה 3(29) לצורך העמדת הלוואות ומתן מענקים לסטודנטים שנמצאו זכאים לקבלת סיוע על פי הקריטריונים של קרן הסיוע לסטודנטים.,1150500
2026024,552285,3ג,"הארכת התקשרות במסגרת המכרז והחוזה לשנה שנייה עם חב' סייט אנד סאונד בע""מ להפעלת מערך תומך לליווי הנחייה והפעלה של תוכניות חינוכיות בעלות אופי סוציו-פדגוגי באגף שח""ר. לפי תקנה 3ג.",2300146
20241427,552284,3ג,"הארכת התקשרות במסגרת המכרז לשנה שנייה עם עמותת מבראשית - תנועה חברתית רוחנית להפעלת תוכנית חינוכית להעמקת הזהות האזרחית והזהות היהודית - ציונית. לפי תקנה 3ג לתח""מ.",4499712
20220649,552261,3ג,"אישור התקשרות שנה רביעית עם המרכז האוניברסיטאי אריאל בשומרון הזוכה במכרז 43/11.2010 - הכשרות בתחומי הביטחון, הערכות לשעת חרום והבטיחות.",1876095
20220451,552119,3ג,מאשרים התקשרות לשלושה חודשים נוספים במסגרת המכרז לשנה הרביעית עם חברת נתון,189697
20241045,552055,3ג,"הוועדה המשרדית אישרה הארכת התקשרות עם המועצה אזורית נווה מדבר, למתן שירותי תשתיות בחינוך לבתי""ס בפזורה הבדואית, למסגרת השנה השנייה, לפי תקנה 3ג לתח""מ, במסגרת מימוש זכות ברירה בהסכם.",3721818
20270581,552053,3ג,המשך התקשרות במסגרת השנה הרביעית למכרז 8/4.2011 - ביצוע תוכנית הדרכה בעזרה ראשונה לתלמידי כיתות י'. עם המרכז לרפואת חרום הזוכה במכרז.,3134346
20230781,552046,3ג,"הארכת התקשרות לשנה שלישית עם אשד - משאבי ניהול והנדסה בע""מ לאספקת שירותי דיור למורות חיילות במערכת החינוך לפי תקנה 3ג.","2,591,822.8"
20270650,552045,3ג,"הארכת התקשרות במסגרת המכרז לשנה שנייה עם מט""ח המרכז לטכנולוגיה חינוכית להפעלת קורסים ללמידה מרחוק לפי תקנה 3ג.",3424574
20111111,551908,3(4)(ב)(2),"הארכת התקשרות שנה חמישית התקשרות עם 10 ספקים שניכללו במאגר וכיום נותרו 9 גופים (מאחר והספק פרסומי ישראל לא האריך את ההסכם). כמפורט להלן: איילון עמית ורפי. ארט פלוס, דיגיפרינט זהב בע""מ, דפוס אחוה, דפוס העיר העתיקה, דפוס מאור ולך, זמיר ברלב-פרינטיב, סקורפיו 88 (שירותי משרד בע""מ) שושנה שחר. ההתקשרות במסגרת המכרז שבנדון מבתצעת עפ""י הזמנות עבודה בהתאם לבקשות היחידה. לפי תקנה 3(4)(ב)(2).",0
20261150,551855,3(4)(ב)(2),"מאשרים לתקן את החלטה מיום 1.10.13 דיון 700, מאשרים התקשרות עם המוצעה לישראל יפה, למסגרת השנה החמישית למכרז שבנדון, מעבר למימוש זכות ברירה לפי3(4)(ב)(2) לתח""מ.",339122
20271041,551852,3(4)(ב)(2),"הארכת התקשרות עם סי די ליין, לתקופה של 4 חודשים במסגרת השנה החמישית לפי תקנה 3(4)(ב)(2) לתח""מ.",398958
20241771,551850,3(19)(א),"התקשרות עם הסוכנות היהודית לארץ ישראל לפי סעיף 3(19) לתח""מ, להפעלת בנות שירות לאומי במסגרת תכנית חפציב""ה בשנת הלימודים תשע""ה.",592200
20270955,551849,3ג,"הארכת התקשרות עם עתיד - נרשת מכללות טכנולוגיות בע""מ עבור גמול השתלמות לכ-250 מורים זכאים. ותשלום שכר בגין יום המחלה הראשון של מורה/מנחה. לפי תקנה 3ג.",1053366
20210745,551814,3ג,"אושרה התקשרות עם האוניברסיטה הפתוחה בנושא הונאה בלמידה עד ליום 30.4.2014, עקב עיכוב בקבלת אישורים בכניסה לבתי ספר, לא הספיקו לבצע אתהמחקר, מבקשים להאריך את ההתקשרות עימם עד ל-12.2014.",1
20241639,551753,3ג,"הוועדה אישרה תיקון החלטה שהתקבל בדיון 1066 מיום 24/12/13 (שדווח במערכת מנו""פ - פניה מס' 549714) , לבקשת היחידה בעקבות שינויים בתכנית העבודה ובתקופת ההתקשרות שאושרה. התכנית המתוקנת הינה לתקופה 17/2/14 -30/9/14 , עבור שינויקידום ההשכלה בקרב האוכלוסיה הבדואית בנגב, בסך כולל 1,862,503 ש""ח המהווים הפחתה מהסך שאושר (2,123,733).",1862503
20241412,551739,3ג,"ועדת הרכישות המשרדית אישרה המשך התקשרות עם מכון ברנקו וייס לשנה שלישית למכרז , לביצוע חניכה הוראה ופעולות פדגוגית תוספתיות לקידום תלמידים להשכלה גבוהה במסגרת מימוש זכות ברירה בהסכם",7999264
20210859,551736,3(4)(ב)(3),"ועדת הרכישות המשרדית ממליצה לוועדת הפטור בחשכ""ל לאשר הרחבה והארכת ההתקשרות עם ההסתדרות הציונית, במסגרת פרוייקט ""פעילות לעידוד והגשמה במוסדות ציוניים בתפוצות"", לתקופה 1/1/14 - 31/12/14 בהיקף כולל של 6,570,683 ₪. הרחבה לתקופה ינואר – יוני 2014 בהיקף של 1,126,754 ₪. הארכה לתקופה – יולי – דצמבר 2014 בהיקף כולל של 5,443,929 ₪. ההתקשרויו ת עם ההסתדרות הציונית העולמית במסגרת פטור ממכרז לפי תקנה 3(19) לתח""מ",6570683
20241761,551729,3ג,מאשרים הארכת התקשרות עם חב' מקום במסגרת המכרז הקיים,"587,343.82"
20260588,551504,3ג,"הרחבת התקשרות עם מט""ח בנושא התיכון הוירטואלי במסגרת השנה השנייה למכרז היקפים משתנים לפי תקנה 3ג לתח""מ.",5333306
20270599,551376,3ג,ועדת המכרזים המשרדית אישרה הארכת התקשרות עם אדע ניהול וייעוץ כלכלי למסגרת השנה הרביעית למכרז 6/2.10 לביצוע בקרת התקן בחינוך היסודי ובחטב במסגרת מימוש זכות ברירה בהסכם שנכרת בעקבות מכרז.,933033
20270560,551350,3(4)(ב)(3),תחזוקת מחשבים ומדפסות במשרד החינוך,7181400
20270650,551317,3ג,"הארכת התקשרות עם חב' אטיצ'ר, במסגרת המכרז והחוזה לשנה שנייה להפעלת קורסים ללמידה מרחוק לפי תקנה 3ג - לתח""מ.",1652847
20270650,551314,3ג,"הארכת התקשרות עם חברת אל נטבמסגרת המכרז והחוזה לשנה שנייה להפעלת קורסים ללמידה מרחוק. לפי תקנה 3ג לתח""מ.",2945469
20241465,551200,3ג,"הארכת התקשרות במסגרת במכרז עם אנ""א למתן שרותים להפעלת סמינרים ומחנות בתנאי פנימיה לתלמידים למדריכים רכזי טיולים בית סיפריים, לרכזי חינוך חברתי ולמורים בחינוך העל יסודי ובחינוך הבלתי פורמלי, ללא תוספת תקציב. לפי תקנה 3ג.",0
20241465,551196,3ג,"הארכת התקשרות במסגרת המכרז והחוזה לשנה שנייה+שלישית עם עח""מ דרום - העמותה לחינוך משלים למתן שרותים להפעלת סמינרים ומחנאות בתנאי פנימיה לתלמידים, למדריכים רכזי טיולים בית ספריים לרכזי חינוך חברתי ולמורים בחינוך על יסודי ובחינוך הבלתי פורמלי. לפי תקנה 3ג.",441739
20241465,551195,3ג,"הארכת התקשרות במסגרת המכרז לביצוע סמינרים למנהיגות צעירה השתלמויות מורי של""ח ומסע בשביל הערכם התקשרות עם אנ""א, הזוכה במכרז בתחומים אלה. לפי תקנה 3ג.","2,694,482.62"
20240869,551054,3ג,"הארכת התקשרות במסגרת השנה הראשונה והחלק משנה שנייה עם המרכז האוניברסיטאי אריאל בשומרון, לאספקת שירותי מומחים בתחומים שונים בנושאי פעילות שפ""י לפי תקנה 3ג לתח""מ.","8,041,846.7"
20240543,551045,3ג,"התקשרות עם מר אביעד בקשי להשלמת פרקים החסרים בספר לתלמיד ולמורה להיות אזרחים בישראל מדינה דמוקרטית במקצוע האזרחות. בהיקף של 450 שעות. ההתקשרות מאושרת עפ""י תקנה 3ג - מימוש זכות ברירה בהסכם.","193,766.4"
20260576,551041,3ג,"התקשרות עם גב' דנה שטרקמן, להוספת פרקים חסרים בספר הלימוד ומד""ל באזרחות: להיות אזרחים בישראל - מדינה יהודית ודמוקרטיה"" בהיקף של 300 שעות. ההתקשרות מאושרת לפי תקנה 3ג- לתח""מ - מימוש זכות ברירה בהסכם.","66,523.68"
20210504,550952,3(4)(ב)(3),משרד החינוך מבקש להתקשר עם חברת תים-נטקום בפטור ממכרז לצורך תחזוקת 3 מדפסות MF מתוצרת IBM המשמשות את המשרד בין השאר להדפסת תעודות בגרות.,214690
20270650,550923,3ג,"הארכת התקשרות במסגרת השנה הראשונה במכרז היקפים משתנים עם מט""ח המרכז לטכנולוגיה חינוכית להפעלת מאגרי תוכן לימודי ומאגרי מידע כלליים. לפי תקנה 3ג - לת""מ.",2365545
20270651,550921,3ג,"הארכת התקשרות במסגרת המכרז לשנה הראשונה עם סנונית - גלים להפעלת מאגרי תוכן לימודי ומאגרי מידע כלליים במכרז היקפים משתנים. לפי תקנה 3ג - לתח""מ.",1230810
